EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
1863,25 to 35,Female,married,checkin_agent,1,Medium,2,5,9,3,5,3,0,2,9,0,6,2,1,646.7
1864,25 to 35,Male,married,flight_attendant,1,Medium,4,2,10,6,6,6,1,10,8,3,6,1,5,690.6
1865,36 to 50,Female,divorced,checkin_agent,2,High,8,4,4,9,10,8,6,5,7,4,10,4,3,713.2
1866,Less than 25,Male,divorced,flight_attendant,2,High,4,1,5,1,10,0,1,3,9,0,1,1,0,629.9
1867,25 to 35,Female,single,flight_attendant,1,Low,7,2,6,6,6,6,3,4,8,0,4,3,2,652
1868,36 to 50,Male,single,checkin_agent,2,High,7,2,5,4,4,1,3,3,8,0,5,1,0,653.5
1869,25 to 35,Male,divorced,flight_attendant,2,High,8,1,6,3,5,5,2,5,8,0,2,3,0,662.4
1870,51 or more,Male,married,flight_attendant,2,High,7,4,7,10,6,7,1,5,6,0,8,2,4,694.3
1871,51 or more,Male,married,checkin_agent,2,High,4,1,5,0,3,5,1,4,9,0,4,1,1,636.9
1872,51 or more,Male,divorced,flight_attendant,1,Low,4,1,5,0,3,5,1,4,9,0,4,1,1,636.9
1873,25 to 35,Female,single,flight_attendant,2,High,1,3,7,6,3,0,1,1,9,0,2,1,1,634.6
1874,25 to 35,Female,married,flight_attendant,1,Low,7,3,6,4,3,2,6,7,7,5,5,6,4,649
1875,36 to 50,Male,in a relation,flight_attendant,1,Low,7,4,5,3,5,2,0,3,7,0,4,0,2,609.1
1876,25 to 35,Female,single,checkin_agent,2,High,8,2,5,2,5,2,0,6,7,0,2,2,0,652.2
1877,25 to 35,Female,single,flight_attendant,2,High,5,4,10,10,10,1,0,7,8,10,3,4,2,676.4
1878,51 or more,Female,single,checkin_agent,2,High,2,2,10,3,10,0,2,6,6,0,10,1,5,708.1
1879,Less than 25,Female,married,flight_attendant,2,High,7,4,1,4,5,1,0,7,6,2,2,0,4,631.8
1880,Less than 25,Female,divorced,flight_attendant,2,High,8,3,10,10,10,6,8,8,6,2,10,10,5,752.7
1881,Less than 25,Female,in a relation,checkin_agent,2,High,3,3,7,10,10,10,4,5,8,7,6,3,3,706.6
1882,Less than 25,Female,married,checkin_agent,2,High,8,3,10,10,10,6,8,8,6,2,10,10,5,752.7
1883,Less than 25,Female,in a relation,checkin_agent,1,Medium,9,2,5,4,8,3,4,4,6,2,4,2,5,672
1884,Less than 25,Female,married,flight_attendant,2,High,9,3,10,8,10,10,3,5,9,3,5,5,2,715.3
1885,Less than 25,Female,in a relation,checkin_agent,1,Medium,8,5,10,10,10,10,2,10,6,0,10,2,3,695.3
1886,Less than 25,Female,divorced,flight_attendant,2,High,5,4,6,3,10,6,4,8,6,6,10,5,4,686.4
1887,51 or more,Female,divorced,checkin_agent,2,High,8,3,10,10,6,10,5,6,8,0,5,2,5,730.6
1888,36 to 50,Female,married,checkin_agent,2,High,7,4,3,1,9,1,1,5,6,7,3,0,4,614.4
1889,36 to 50,Female,married,checkin_agent,1,Medium,1,2,3,2,10,2,3,9,4,7,3,0,2,606.3
1890,25 to 35,Female,divorced,checkin_agent,2,High,3,5,5,7,3,5,1,6,4,7,1,1,2,609.1
1891,25 to 35,Female,divorced,checkin_agent,1,Low,2,5,10,3,10,3,10,10,7,0,3,0,1,634.3
1892,25 to 35,Female,divorced,checkin_agent,1,Low,2,5,10,3,10,3,10,10,7,0,3,0,1,634.3
1893,36 to 50,Male,single,checkin_agent,2,High,4,2,6,9,10,2,2,3,7,3,10,0,5,706
1894,25 to 35,Female,divorced,checkin_agent,2,High,3,5,5,7,3,5,1,6,4,7,1,1,2,609.1
1895,25 to 35,Female,single,checkin_agent,1,Low,9,2,6,7,3,2,1,1,7,0,6,6,1,624
1896,25 to 35,Male,in a relation,checkin_agent,2,High,8,2,5,8,10,4,2,5,8,0,5,2,5,703.2
1897,36 to 50,Female,single,flight_attendant,2,High,5,4,5,2,0,2,1,1,8,6,3,1,1,610.6
1898,Less than 25,Male,divorced,flight_attendant,1,Medium,0,3,0,5,4,2,1,3,7,0,4,0,0,624.4
1899,36 to 50,Female,in a relation,checkin_agent,2,High,9,4,8,10,10,10,2,7,7,0,10,5,4,734
1900,36 to 50,Male,single,flight_attendant,1,Medium,8,4,10,10,10,5,5,3,7,10,10,2,4,697.5
1901,36 to 50,Male,in a relation,checkin_agent,2,High,8,4,10,10,10,5,5,3,7,10,10,2,4,697.5
1902,36 to 50,Male,divorced,checkin_agent,1,Low,8,4,2,2,4,2,0,5,8,1,6,6,3,628.4
1903,25 to 35,Male,in a relation,checkin_agent,2,High,8,2,7,9,10,5,4,6,7,1,10,8,3,735.5
1904,25 to 35,Male,divorced,checkin_agent,2,High,9,1,1,0,6,5,4,6,5,0,5,4,5,677.3
1905,36 to 50,Male,married,checkin_agent,1,Medium,3,4,5,7,3,1,1,10,1,0,2,0,0,592.3
1906,51 or more,Female,divorced,checkin_agent,2,High,10,3,4,10,3,10,3,7,8,0,5,6,4,730.8
1907,51 or more,Female,married,flight_attendant,2,High,3,3,2,0,2,0,1,2,7,5,6,1,3,608.9
1908,25 to 35,Male,married,checkin_agent,2,High,8,4,6,6,4,2,2,6,7,3,6,2,5,669.2
1909,36 to 50,Male,married,flight_attendant,1,Medium,3,2,7,10,7,2,0,10,6,8,8,0,1,649.4
1910,36 to 50,Female,divorced,checkin_agent,2,High,6,3,6,3,1,0,2,1,5,5,5,0,1,604.9
1911,36 to 50,Female,married,flight_attendant,2,High,9,1,4,10,7,7,3,1,8,0,4,7,1,671.8
1912,51 or more,Female,married,flight_attendant,2,High,5,5,4,4,2,4,1,7,7,0,1,2,2,616.7
1913,36 to 50,Male,in a relation,flight_attendant,1,Low,3,4,4,3,10,2,1,1,7,0,5,1,2,613.8
1914,36 to 50,Male,in a relation,checkin_agent,2,High,8,1,3,10,10,7,2,8,8,0,10,9,4,746.3
1915,36 to 50,Female,in a relation,checkin_agent,2,High,2,0,2,0,0,0,0,3,7,0,3,5,3,646.5
1916,36 to 50,Female,divorced,flight_attendant,2,High,6,5,10,10,10,2,1,10,8,10,6,1,5,680.4
1917,25 to 35,Male,married,checkin_agent,2,High,7,3,7,8,3,8,5,2,8,10,8,3,2,655
1918,36 to 50,Male,in a relation,checkin_agent,2,High,6,4,5,10,10,10,3,10,6,0,10,3,3,705.5
1919,36 to 50,Female,in a relation,flight_attendant,2,High,10,5,3,5,7,7,1,8,9,0,5,1,4,685.3
1920,Less than 25,Female,married,flight_attendant,2,High,7,4,8,5,10,6,8,4,8,4,3,2,5,694.5
1921,25 to 35,Male,single,checkin_agent,2,High,9,3,6,4,9,6,2,10,6,0,10,2,5,714
1922,25 to 35,Male,single,flight_attendant,1,Medium,9,3,6,4,9,6,2,10,6,0,10,2,5,714
1923,36 to 50,Female,single,checkin_agent,2,High,8,1,8,10,7,7,9,5,6,10,10,3,3,718.1
1924,51 or more,Female,divorced,checkin_agent,2,High,8,1,4,3,5,2,0,10,8,0,10,0,4,683.8
1925,Less than 25,Male,divorced,checkin_agent,2,High,5,1,10,7,10,0,4,7,9,10,2,5,0,681.7
1926,36 to 50,Female,single,checkin_agent,2,High,5,3,10,7,10,2,3,4,7,0,3,1,5,651.8
1927,51 or more,Female,divorced,flight_attendant,1,Low,4,3,5,8,5,10,2,10,6,0,8,3,4,683.4
1928,36 to 50,Female,in a relation,checkin_agent,1,Medium,2,3,3,7,7,2,2,8,7,5,3,0,3,627.1
1929,51 or more,Female,in a relation,flight_attendant,1,Low,10,2,5,10,3,5,3,7,8,6,4,4,3,705.3
1930,25 to 35,Male,single,checkin_agent,2,High,2,3,3,1,1,0,0,1,9,1,0,0,1,566.6
1931,51 or more,Female,single,checkin_agent,2,High,3,0,5,4,10,0,3,6,8,0,4,0,5,662.6
1932,51 or more,Male,married,flight_attendant,1,Low,8,1,6,10,10,7,2,9,7,10,1,3,3,695.3
1933,36 to 50,Female,single,flight_attendant,2,High,2,0,4,5,10,3,4,3,10,0,10,2,2,665.8
1934,51 or more,Male,single,flight_attendant,1,Low,8,5,1,3,10,5,6,8,5,10,5,8,1,638.6
1935,36 to 50,Female,in a relation,flight_attendant,1,Low,0,2,3,4,6,4,3,8,5,0,5,2,2,611.4
1936,25 to 35,Female,divorced,checkin_agent,1,Low,5,2,3,10,10,1,2,10,8,0,2,2,3,671.9
1937,25 to 35,Female,in a relation,checkin_agent,2,High,8,2,3,5,10,3,2,7,7,0,2,0,4,698.3
1938,51 or more,Female,single,checkin_agent,2,High,7,1,10,10,8,7,6,8,8,0,3,6,4,761.6
1939,51 or more,Male,divorced,checkin_agent,2,High,7,4,4,6,10,1,0,8,6,5,3,1,1,643.9
1940,Less than 25,Male,in a relation,checkin_agent,2,High,3,4,3,1,1,2,1,1,10,8,7,1,1,616.1
1941,25 to 35,Female,in a relation,flight_attendant,2,High,8,4,4,10,10,5,10,1,6,3,8,9,4,705.4
1942,25 to 35,Male,divorced,flight_attendant,1,Medium,8,2,7,10,6,3,2,7,9,0,1,2,5,697
1943,36 to 50,Female,married,checkin_agent,2,High,9,3,10,10,10,4,1,5,7,4,9,6,5,718.3
1944,25 to 35,Female,married,checkin_agent,1,Medium,3,5,8,10,2,5,3,7,8,3,3,1,3,649.2
1945,25 to 35,Female,divorced,checkin_agent,2,High,7,4,10,8,4,3,1,7,8,10,5,1,2,650.9
1946,25 to 35,Male,married,checkin_agent,2,High,0,1,2,2,6,0,1,2,8,0,1,1,2,614.2
1947,36 to 50,Female,single,checkin_agent,1,Low,4,4,8,6,10,3,0,4,7,6,8,1,3,612.7
1948,Less than 25,Male,in a relation,checkin_agent,2,High,3,1,4,3,4,1,1,5,7,5,2,2,1,621.4
1949,51 or more,Male,married,checkin_agent,2,High,4,4,10,5,10,8,3,3,8,8,10,6,3,665.4
1950,36 to 50,Female,single,checkin_agent,2,High,1,4,3,10,4,5,4,3,8,7,9,2,2,658.6
1951,25 to 35,Male,married,flight_attendant,1,Low,0,1,2,2,6,0,1,2,8,0,1,1,2,614.2
1952,25 to 35,Male,single,checkin_agent,2,High,0,1,2,2,6,0,1,2,8,0,1,1,2,614.2
1953,36 to 50,Female,in a relation,checkin_agent,2,High,10,2,3,10,6,3,1,2,7,4,3,4,5,688.8
1954,25 to 35,Male,in a relation,checkin_agent,2,High,3,2,3,1,2,3,3,6,7,0,3,2,2,652.2
1955,51 or more,Female,married,flight_attendant,2,High,6,1,3,9,4,2,4,5,7,0,7,5,4,706.4
1956,51 or more,Female,in a relation,flight_attendant,2,High,10,1,10,10,10,6,5,9,10,5,6,8,3,748.6
1957,51 or more,Male,single,checkin_agent,1,Low,10,4,8,8,10,2,6,2,6,0,1,1,4,652.9
1958,36 to 50,Male,married,checkin_agent,2,High,9,3,3,10,10,3,4,7,8,10,7,6,1,662.8
1959,25 to 35,Female,single,flight_attendant,2,High,4,4,2,2,2,5,0,1,8,10,2,0,3,600.4
1960,25 to 35,Male,in a relation,checkin_agent,1,Low,0,3,3,7,4,5,3,9,10,0,5,0,3,653.4
1961,Less than 25,Female,married,checkin_agent,1,Medium,2,3,3,4,10,2,1,10,10,5,3,2,2,640
1962,25 to 35,Female,married,checkin_agent,2,High,8,4,10,4,5,9,4,8,4,7,10,3,3,694.5
1963,51 or more,Female,divorced,flight_attendant,2,High,10,2,10,10,10,5,2,5,6,0,10,8,3,752.1
1964,51 or more,Female,divorced,flight_attendant,1,Medium,7,1,6,8,2,3,4,2,8,0,8,0,5,682.2
1965,25 to 35,Male,single,flight_attendant,1,Low,4,4,5,2,10,1,1,4,7,0,4,1,2,645
1966,36 to 50,Female,single,flight_attendant,2,High,9,3,6,10,5,2,5,4,7,0,8,4,5,682.4
1967,36 to 50,Male,married,checkin_agent,1,Medium,2,5,8,5,4,2,2,3,6,10,7,1,2,597
1968,51 or more,Female,single,flight_attendant,1,Low,4,3,5,8,5,10,2,10,6,0,8,3,4,683.4
1969,51 or more,Male,single,checkin_agent,2,High,9,3,4,10,10,10,4,4,6,10,10,8,2,697.5
1970,25 to 35,Male,divorced,checkin_agent,2,High,7,2,2,8,7,5,1,8,8,3,9,0,5,676.6
1971,Less than 25,Male,married,checkin_agent,2,High,4,4,7,6,10,2,0,3,7,0,1,1,2,689
1972,25 to 35,Female,single,checkin_agent,2,High,3,4,5,7,10,5,5,3,8,0,10,1,3,656.9
1973,36 to 50,Female,married,checkin_agent,2,High,10,2,6,10,4,1,5,2,7,0,6,7,4,685.4
1974,51 or more,Female,married,checkin_agent,1,Medium,7,1,4,6,9,1,1,2,7,8,5,2,1,598.7
1975,51 or more,Female,single,checkin_agent,2,High,8,1,6,8,7,8,2,6,7,0,10,3,5,738.9
1976,51 or more,Female,divorced,checkin_agent,2,High,8,3,5,10,10,2,3,10,7,0,6,4,2,727.8
1977,25 to 35,Female,divorced,checkin_agent,2,High,6,1,10,4,3,2,2,5,7,0,10,2,4,694.5
1978,36 to 50,Male,divorced,flight_attendant,1,Low,5,1,5,5,4,10,5,8,7,0,6,10,1,722.3
1979,Less than 25,Female,divorced,checkin_agent,2,High,8,1,7,5,6,2,2,2,8,1,2,2,2,685.6
1980,Less than 25,Female,divorced,flight_attendant,1,Medium,10,5,9,3,10,0,1,10,7,0,0,0,5,659.8
1981,25 to 35,Male,single,checkin_agent,2,High,5,4,8,4,8,5,4,7,7,0,8,3,1,659.2
1982,25 to 35,Female,divorced,checkin_agent,2,High,5,1,8,2,5,5,2,4,8,6,4,2,1,635
1983,Less than 25,Female,married,flight_attendant,2,High,7,1,8,3,9,3,4,6,8,1,3,8,2,693.2
1984,51 or more,Male,married,flight_attendant,1,Medium,8,4,2,3,5,7,0,5,9,6,10,8,5,676.2
1985,25 to 35,Male,divorced,checkin_agent,2,High,4,1,5,10,8,8,3,1,6,0,10,1,4,712.2
1986,25 to 35,Female,married,flight_attendant,2,High,5,3,4,10,10,10,5,3,6,10,3,3,1,690.5
1987,36 to 50,Male,married,flight_attendant,1,Medium,8,4,2,2,10,10,1,8,6,3,10,10,3,671.1
1988,36 to 50,Female,married,checkin_agent,1,Low,7,5,4,2,4,3,3,5,5,10,3,1,3,578.5
1989,25 to 35,Female,in a relation,flight_attendant,1,Low,4,1,6,3,8,0,2,4,7,7,5,1,0,626.3
1990,36 to 50,Female,married,flight_attendant,2,High,7,4,10,10,10,6,3,7,6,0,4,1,5,713.4
1991,36 to 50,Female,in a relation,flight_attendant,2,High,7,4,10,10,10,6,3,7,6,0,4,1,5,713.4
1992,36 to 50,Female,in a relation,checkin_agent,1,Medium,7,4,7,7,6,7,4,1,5,2,10,7,3,669.5
1993,51 or more,Male,single,checkin_agent,2,High,5,2,5,10,9,5,2,9,7,0,10,6,4,744.6
1994,36 to 50,Male,married,flight_attendant,1,Medium,3,5,4,10,3,10,3,4,7,5,10,2,3,639.9
1995,51 or more,Male,married,flight_attendant,1,Medium,3,3,5,10,3,5,3,7,8,10,5,6,3,645.8
1996,51 or more,Male,divorced,flight_attendant,1,Medium,4,1,6,5,5,5,3,3,5,0,10,5,1,688.6
1997,36 to 50,Female,single,flight_attendant,2,High,2,4,1,5,5,2,2,4,6,5,10,0,0,622.7
1998,51 or more,Female,in a relation,checkin_agent,2,High,10,3,6,10,5,3,5,10,6,0,7,3,4,722.5
1999,51 or more,Female,divorced,checkin_agent,1,Low,4,5,5,10,4,10,1,9,8,0,10,3,5,683.6
2000,36 to 50,Female,married,checkin_agent,1,Medium,3,1,5,2,6,2,1,2,8,0,5,1,3,639.7
2001,Less than 25,Male,married,flight_attendant,1,Low,7,3,6,4,7,6,3,6,8,0,4,8,3,681.3
2002,36 to 50,Male,married,flight_attendant,1,Low,7,3,8,4,5,4,1,8,6,0,5,2,3,666
2003,25 to 35,Female,in a relation,checkin_agent,2,High,3,3,8,5,10,1,5,7,8,0,3,5,5,705.3
2004,51 or more,Male,single,flight_attendant,1,Medium,2,3,5,5,2,2,2,1,6,7,2,1,3,594.9
2005,51 or more,Female,single,flight_attendant,1,Medium,0,4,1,0,2,2,2,2,8,7,1,3,4,585.3
2006,51 or more,Female,in a relation,checkin_agent,1,Low,1,4,2,1,1,2,0,1,8,10,1,1,4,597
2007,25 to 35,Female,single,checkin_agent,2,High,3,4,10,3,2,6,4,6,9,10,10,1,3,662.8
2008,25 to 35,Female,divorced,checkin_agent,2,High,8,1,9,10,8,5,9,8,7,0,5,4,2,705.3
2009,25 to 35,Female,in a relation,checkin_agent,2,High,9,4,10,10,10,10,7,6,9,5,5,8,4,724
2010,36 to 50,Male,single,checkin_agent,2,High,8,4,8,7,10,1,2,5,6,0,4,3,2,656.9
2011,25 to 35,Male,in a relation,flight_attendant,1,Medium,10,2,0,2,4,0,3,3,8,0,0,2,5,616.1
2012,25 to 35,Male,married,checkin_agent,2,High,9,1,1,2,2,9,7,7,7,7,5,9,5,686.4
2013,51 or more,Female,in a relation,flight_attendant,2,High,2,3,2,3,6,1,2,3,8,1,2,0,4,617.8
2014,25 to 35,Female,married,flight_attendant,2,High,3,4,3,2,2,1,1,3,9,0,4,5,5,641.8
2015,Less than 25,Female,divorced,checkin_agent,1,Medium,3,3,10,0,4,4,2,10,10,1,5,1,3,628.1
2016,36 to 50,Female,in a relation,flight_attendant,1,Low,7,4,10,10,10,2,1,3,6,0,10,6,2,649.7
2017,25 to 35,Male,divorced,checkin_agent,2,High,2,4,7,2,10,1,3,6,8,10,3,1,3,637.1
2018,25 to 35,Male,married,checkin_agent,1,Low,0,4,3,0,4,3,2,2,8,10,6,1,0,546.2
2019,36 to 50,Male,married,checkin_agent,2,High,7,1,5,3,4,1,3,5,8,0,4,1,5,664.1
2020,Less than 25,Female,divorced,flight_attendant,2,High,8,3,7,6,6,2,3,5,8,7,4,2,3,674.3
2021,36 to 50,Female,single,checkin_agent,1,Low,10,4,5,3,4,1,10,10,6,10,3,2,2,642.6
2022,25 to 35,Male,single,checkin_agent,2,High,6,2,10,10,10,3,1,5,8,2,10,2,2,718.5
2023,25 to 35,Male,single,checkin_agent,2,High,2,4,7,2,10,1,3,6,8,10,3,1,3,637.1
2024,51 or more,Male,married,checkin_agent,2,High,8,3,9,10,10,8,4,10,6,1,9,9,2,759.9
2025,51 or more,Female,married,checkin_agent,2,High,8,1,7,10,4,6,2,5,7,0,10,1,2,703
2026,36 to 50,Female,single,flight_attendant,2,High,9,1,10,10,5,2,1,2,6,10,1,1,1,661.4
2027,51 or more,Female,married,checkin_agent,2,High,5,4,8,10,10,7,2,6,6,6,10,8,4,699.6
2028,51 or more,Female,in a relation,flight_attendant,1,Medium,9,4,5,3,6,4,1,10,9,0,10,5,4,687.4
2029,25 to 35,Female,in a relation,checkin_agent,1,Low,1,5,2,0,1,0,1,1,9,0,1,0,0,563.2
2030,51 or more,Female,in a relation,flight_attendant,2,High,7,4,3,2,1,1,1,10,8,10,5,2,5,644.7
2031,51 or more,Female,in a relation,flight_attendant,1,Medium,8,0,4,6,5,6,2,10,6,0,8,2,5,691.9
2032,51 or more,Female,divorced,flight_attendant,1,Medium,8,0,4,6,5,6,2,10,6,0,8,2,5,691.9
2033,51 or more,Female,married,flight_attendant,2,High,5,4,10,10,10,4,6,4,6,0,6,8,5,716.2
2034,36 to 50,Male,divorced,flight_attendant,1,Low,8,1,7,5,5,2,4,4,8,0,10,4,2,686
2035,25 to 35,Male,divorced,checkin_agent,2,High,5,1,2,5,10,2,5,7,7,3,4,1,4,676.2
2036,36 to 50,Female,single,checkin_agent,2,High,7,5,2,10,2,3,1,4,5,5,10,2,1,625.9
2037,25 to 35,Male,divorced,checkin_agent,1,Low,2,2,1,1,2,2,0,4,4,0,2,0,2,567.9
2038,25 to 35,Male,married,flight_attendant,1,Low,2,2,1,0,2,1,0,6,5,0,2,0,2,568.5
2039,36 to 50,Male,single,checkin_agent,2,High,3,5,10,6,7,4,1,6,6,0,10,1,1,657.1
2040,25 to 35,Male,divorced,flight_attendant,1,Low,7,2,5,10,10,4,2,6,8,10,7,6,4,683
2041,36 to 50,Male,single,flight_attendant,1,Medium,4,3,4,1,10,3,1,8,7,5,3,2,2,637.3
2042,36 to 50,Male,in a relation,checkin_agent,1,Medium,3,5,1,10,10,1,2,3,5,0,10,4,0,612.1
2043,36 to 50,Female,single,flight_attendant,2,High,3,4,10,4,7,2,1,8,8,7,10,1,4,681.7
2044,36 to 50,Female,divorced,flight_attendant,2,High,5,1,3,7,10,5,2,6,8,2,6,8,2,691.5
2045,25 to 35,Female,in a relation,checkin_agent,2,High,6,2,3,10,10,2,3,6,7,0,4,6,2,677.7
2046,51 or more,Female,married,flight_attendant,1,Medium,4,3,5,8,5,10,2,10,6,0,8,3,4,683.4
2047,25 to 35,Female,in a relation,flight_attendant,2,High,8,2,7,5,10,3,3,4,7,8,6,1,2,670.5
2048,25 to 35,Male,single,checkin_agent,1,Low,3,5,4,2,10,3,4,2,6,3,7,4,2,600.2
2049,25 to 35,Male,married,checkin_agent,1,Medium,0,4,2,0,10,10,0,2,8,10,3,0,3,600.6
2050,25 to 35,Male,single,flight_attendant,1,Medium,5,4,8,7,10,3,5,5,6,10,5,1,1,617.8
2051,25 to 35,Female,in a relation,flight_attendant,1,Medium,1,2,2,6,4,3,1,3,9,2,3,1,5,612.9
2052,25 to 35,Female,single,checkin_agent,2,High,8,3,8,10,6,5,8,10,7,0,5,8,5,758.4
2053,Less than 25,Female,single,checkin_agent,1,Medium,7,3,4,2,6,6,1,2,8,0,4,1,3,639.7
2054,25 to 35,Male,single,flight_attendant,1,Medium,7,2,3,4,8,3,4,3,7,2,9,1,1,651.6
2055,36 to 50,Male,married,checkin_agent,2,High,7,1,5,4,5,5,5,8,8,0,5,6,3,685.1
2056,25 to 35,Male,married,checkin_agent,2,High,4,1,8,1,5,1,2,2,6,10,2,2,2,630.8
2057,36 to 50,Female,divorced,flight_attendant,2,High,8,3,5,8,10,8,7,1,7,0,10,6,3,697.1
2058,36 to 50,Male,married,checkin_agent,2,High,10,1,10,10,10,4,3,2,7,8,10,2,3,712.6
2059,25 to 35,Female,divorced,flight_attendant,2,High,5,1,5,3,10,2,1,9,7,0,10,0,5,693.6
2060,25 to 35,Male,divorced,flight_attendant,1,Low,5,1,10,10,4,5,1,5,6,10,8,1,1,662
2061,25 to 35,Male,in a relation,flight_attendant,1,Low,8,4,3,0,10,2,2,4,6,9,4,4,4,626.1
2062,25 to 35,Male,divorced,checkin_agent,2,High,0,1,1,2,9,0,0,10,6,10,8,0,1,629
2063,25 to 35,Female,married,checkin_agent,2,High,8,4,10,10,3,1,1,4,6,0,6,0,4,653.3
2064,25 to 35,Male,in a relation,flight_attendant,1,Medium,5,3,3,5,3,2,1,8,7,0,3,0,2,608.4
2065,Less than 25,Female,divorced,checkin_agent,2,High,8,4,4,0,7,0,1,7,5,4,10,0,2,636.7
2066,Less than 25,Male,divorced,checkin_agent,2,High,8,4,4,7,10,0,3,10,4,0,10,0,0,657.5
2067,36 to 50,Female,in a relation,checkin_agent,2,High,7,5,7,7,10,6,8,8,7,5,10,7,5,701.9
2068,36 to 50,Male,in a relation,checkin_agent,1,Medium,8,5,8,10,10,5,6,6,7,2,10,10,5,689.6
2069,36 to 50,Male,in a relation,checkin_agent,1,Low,8,5,8,10,10,5,6,6,7,2,10,10,5,689.6
2070,36 to 50,Male,married,checkin_agent,1,Medium,2,4,4,4,4,3,3,2,8,5,10,1,1,602.3
2071,51 or more,Male,single,checkin_agent,2,High,9,1,10,5,10,7,1,4,7,0,10,2,3,696
2072,25 to 35,Male,married,flight_attendant,1,Medium,1,2,7,0,10,5,3,8,6,0,5,0,1,649
2073,25 to 35,Male,married,flight_attendant,1,Low,8,2,10,4,10,4,8,10,7,0,8,4,4,755
2074,51 or more,Female,in a relation,flight_attendant,2,High,10,1,8,10,5,3,4,10,8,0,8,4,5,745
2075,25 to 35,Female,divorced,checkin_agent,1,Low,3,4,3,3,10,2,2,4,6,1,3,1,4,600.6
2076,51 or more,Male,in a relation,flight_attendant,1,Medium,10,0,0,10,10,10,3,1,7,0,10,2,5,720.9
2077,36 to 50,Male,married,checkin_agent,2,High,9,0,10,10,10,10,6,5,5,10,10,10,1,745.1
2078,36 to 50,Male,divorced,checkin_agent,2,High,10,0,10,10,10,10,7,5,5,10,10,10,2,753.6
2079,36 to 50,Female,in a relation,checkin_agent,1,Low,6,3,10,10,10,5,2,9,8,0,8,4,4,724.4
2080,51 or more,Male,in a relation,checkin_agent,2,High,4,5,5,4,0,1,2,6,6,0,5,0,5,628.2
2081,36 to 50,Female,single,checkin_agent,2,High,8,1,10,10,8,4,2,5,8,2,6,2,3,716.8
2082,36 to 50,Female,single,flight_attendant,2,High,4,2,5,1,6,0,1,3,8,0,5,3,2,614.4
2083,36 to 50,Female,single,flight_attendant,1,Low,4,5,6,2,3,2,2,10,6,0,3,0,5,620.5
2084,36 to 50,Female,divorced,flight_attendant,1,Medium,4,5,6,2,3,2,2,10,6,0,3,0,5,620.5
2085,25 to 35,Female,single,checkin_agent,2,High,4,1,5,3,1,0,2,1,8,0,10,2,3,639.5
2086,51 or more,Female,single,checkin_agent,2,High,3,2,5,4,6,3,7,2,5,0,0,2,1,632.3
2087,51 or more,Male,divorced,flight_attendant,1,Medium,9,3,4,10,10,7,9,5,8,5,10,10,4,738.9
2088,51 or more,Male,married,checkin_agent,2,High,9,3,4,10,10,7,9,5,8,5,10,10,4,738.9
2089,36 to 50,Female,in a relation,flight_attendant,2,High,7,3,3,3,10,0,3,2,6,5,7,0,5,639.3
2090,51 or more,Male,married,checkin_agent,2,High,7,0,6,10,5,10,2,10,10,0,7,4,3,748.8
2091,36 to 50,Female,divorced,flight_attendant,2,High,4,0,10,10,10,3,3,8,7,0,4,3,3,722.3
2092,25 to 35,Male,married,flight_attendant,1,Medium,7,1,5,4,5,5,4,5,6,8,5,1,1,665.4
2093,51 or more,Female,divorced,checkin_agent,2,High,7,2,4,4,2,0,1,2,5,0,8,0,2,628.9
2094,36 to 50,Female,married,flight_attendant,2,High,8,1,6,10,3,8,2,8,7,2,10,4,4,712.1
2095,25 to 35,Male,divorced,flight_attendant,1,Medium,8,2,3,1,4,10,1,3,8,1,5,3,5,690.9
2096,36 to 50,Female,divorced,checkin_agent,2,High,7,5,5,8,10,7,7,2,6,10,3,5,3,641
2097,51 or more,Female,single,flight_attendant,2,High,6,3,9,5,10,3,1,6,7,0,9,9,4,721.9
2098,36 to 50,Female,married,flight_attendant,2,High,7,1,2,2,3,2,1,6,8,0,0,1,4,640.5
2099,36 to 50,Female,married,checkin_agent,2,High,5,4,2,1,10,1,3,3,8,2,4,5,3,641.6
2100,36 to 50,Female,married,checkin_agent,1,Medium,8,3,10,5,10,9,3,7,6,0,10,1,3,676
2101,51 or more,Female,divorced,flight_attendant,1,Low,7,2,10,10,4,10,4,6,8,0,10,5,5,720.4
2102,25 to 35,Female,in a relation,checkin_agent,1,Low,5,4,4,2,6,1,1,5,6,0,2,0,5,616.1
2103,51 or more,Female,married,checkin_agent,2,High,5,2,5,4,5,3,6,6,5,0,4,3,4,679
2104,51 or more,Female,married,checkin_agent,2,High,5,2,7,7,9,3,2,7,7,0,7,3,4,713.6
2105,25 to 35,Male,married,checkin_agent,1,Medium,7,0,4,1,10,1,3,7,7,0,5,1,1,643.9
2106,25 to 35,Male,married,checkin_agent,2,High,8,1,10,2,5,7,2,5,7,0,5,2,1,679.2
